A68325,18,0,A place of scripture racked or misunderstand.,A place of scripture racked or misunderstand.
A68325,23,0,The right vnderstandynge of this place.,The right understanding of this place.
A68325,34,0,How our Lady myghte be compared to a saffron bag,How our Lady might be compared to a saffron bag
A68325,39,0,Similitudes vsed in the Gospel.,Similitudes used in the Gospel.
A68325,45,0,The descripcion of a prelate.,The description of a prelate.
A68325,47,0,How the preacher is likned to ye plowma.,How the preacher is likened to you plowma.
A68325,55,0,The Prelate hath manpoffices.,The Prelate hath manpoffices.
A68325,58,0,Note the properties of a right fayth.,Note the properties of a right faith.
A68325,60,0,The fyrste.,The First.
A68325,61,0,The law feareth.,The law fears.
A68325,62,0,The Gospell comforteth.,The Gospel comforts.
A68325,68,0,Greate busines shoulde haue good rewardes.,Great business should have good rewards.
A68325,72,0,Preaching is a daily meat.,Preaching is a daily meat.
A68325,117,0,An admonicion to Londo to repent.,an admonition to London to Repent.
A68325,126,0,An admonicion to ye rulers and officers.,an admonition to you Rulers and Officers.
A68325,144,0,The euilles yt are nowe in London.,The evils that Are now in London.
A68325,146,0,"The relief of poorescholers by the riche in London, is gone.","The relief of poorescholers by the rich in London, is gone."
A68325,149,0,Charitie is waxen cold in London.,Charity is waxed cold in London.
A68325,153,0,"He moueth lodon to repentaunce by example of Nebo,","He moves London to Repentance by Exampl of Nebo,"
A68325,156,0,An admonicio to prelates to do their office.,an admonicio to Prelates to do their office.
A68325,159,0,An answer to a priuie obiection.,an answer to a privy objection.
A68325,172,0,Lording hath put doun prechyng.,Lording hath put down preaching.
A68325,190,0,An apt similitude.,an apt similitude.
A68325,192,0,Two kindes of inclospuge,Two Kinds of inclospuge
A68325,255,0,Why noble menne be not made lord presidentes.,Why noble men be not made lord Presidents.
A68325,298,0,Note a texte well wayed,Note a text well weighed
A69147,2,0,Mat. 11 Luc. 19.,Mathew 11 Luke 19.
A69147,9,0,Es. 62. d Zac. 9. b Io. 12. c,Es. 62. worser Zac. 9. b Io. 12. c
A69147,13,0,Lu. 19. f Io. 12. b Ps. 118. Mat. 11,Lu. 19. f Io. 12. b Ps. 118. Mathew 11
A69147,14,0,Lu. 19. t Io. 12 b Ps. 118. Mat. 12,Lu. 19. tO Io. 12 b Ps. 118. Mathew 12
A69147,16,0,Gen. 15 Abac. ^. Ioh. 3.,Gen. 15 Abac. ^. John 3.
A69147,20,0,Mat. 13:,Mathew 13:
A69147,26,0,Fayth.,Faith.
A69147,30,0,Rom. 12,Rom. 12
A69147,32,0,Righteousnesse of faith. Gal. 5.,Righteousness of faith. Gal. 5.
A69147,35,0,Mat. 7.,Mathew 7.
A69147,36,0,Eph. 4.,Ephesians 4.
A69147,36,1,Repentaunce.,Repentance.
A69147,42,0,The coming of Christe to Ierusalem.,The coming of Christ to Jerusalem.
A69147,46,0,Psal. 19,Psalm 19
